facname,addressnum,streetname,address,boro,zipcode,datasource,uid,grc,message
BRC SUPPORTED HOUSING/RCE NEW YORK SH - COMM SVCS,,,,,,nysomh_mentalhealth,b7ebb46d665fce4efba605cc0bca2419,98,NO INPUT DATA RECEIVED
BRIDGE - EAST RIVER HOUSE,,,,,,nysomh_mentalhealth,93cac481845924f8280458797d23ef35,98,NO INPUT DATA RECEIVED
BRIDGE APARTMENT TREATMENT PROGRAM #1,,,,,,nysomh_mentalhealth,ad958e776d1c69d166f0b8cbae3f30a3,98,NO INPUT DATA RECEIVED
BRIDGE APARTMENT TREATMENT PROGRAM #2,,,,,,nysomh_mentalhealth,2b1c5b00f349df0769dd458e14cfb6c6,98,NO INPUT DATA RECEIVED
BRIDGE DOHMH 48 - SUPPORTED HOUSING - COMM. SVCS,,,,,,nysomh_mentalhealth,a5b8aaabc7ca7ff8b2a7c7123dbb9992,98,NO INPUT DATA RECEIVED
BRIDGE EAST HARLEM HOUSE,,,,,,nysomh_mentalhealth,48b4e3f1ab4e0afb71a7d557500a8c16,98,NO INPUT DATA RECEIVED
BRIDGE GARDENS,,,,,,nysomh_mentalhealth,f964949d16642ee6f0d52bc78f844e3d,98,NO INPUT DATA RECEIVED
BRIDGE HOUSE #10,,,,,,nysomh_mentalhealth,669714706e38ca06a6a031d7456831e8,98,NO INPUT DATA RECEIVED
BRIDGE HOUSE #4 - EAST HOUSE,,,,,,nysomh_mentalhealth,cdfc852332c1a7af309af1609f0bcb4f,98,NO INPUT DATA RECEIVED
BRIDGE HOUSE #5 - MURRAY ITZKOWITZ HOUSE,,,,,,nysomh_mentalhealth,ee9a0e723ff858bdeb2840196ab6ba23,98,NO INPUT DATA RECEIVED
BRIDGE HOUSE #6 - EAST HOUSTON HOUSE,,,,,,nysomh_mentalhealth,dc3dd6404815ddeba08e920969ff0b80,98,NO INPUT DATA RECEIVED
BRIDGE HOUSE #7,,,,,,nysomh_mentalhealth,67442afe546cc448f96b61f832bfeb61,98,NO INPUT DATA RECEIVED
BRIDGE HOUSE #8,,,,,,nysomh_mentalhealth,0d1c6d8af2bd0b1f2eeea5c5d0a54f02,98,NO INPUT DATA RECEIVED
BRIDGE HOUSE #9 - SHERIDAN HILL HOUSE (SP/SRO),,,,,,nysomh_mentalhealth,47d78ff3961516b07d4aa5957a232e04,98,NO INPUT DATA RECEIVED
BRIDGE IYANA HOUSE (SP/SRO) FORENSIC,,,,,,nysomh_mentalhealth,43a723003a5357b47bfc85b7be980585,98,NO INPUT DATA RECEIVED
BRIDGE MANHATTAN GRADUATE SCATTERED SITE - NY - COMM. SVCS,,,,,,nysomh_mentalhealth,24662c109c586a6d0e189a7f5512b800,98,NO INPUT DATA RECEIVED
BRIDGE OLD BROADWAY HOUSE,,,,,,nysomh_mentalhealth,8a3867862ade9b9c823a3385c4825cf7,98,NO INPUT DATA RECEIVED
BRIDGE PARK WEST HOUSE,,,,,,nysomh_mentalhealth,c699088ce4874f07c1883b6356d81354,98,NO INPUT DATA RECEIVED
BRIDGE SH BRONX - NY/NY II DOHMH - COMM. SVCS,,,,,,nysomh_mentalhealth,56cc430eb34318dd54775e33e470b0d7,98,NO INPUT DATA RECEIVED
BRIDGE SH PC LONG STAY BRONX PC/BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,35581c2a09f8c2436b75aa6e9eeb4731,98,NO INPUT DATA RECEIVED
BRIDGE SH PC LONG STAY ROCKLAND PC/NYC - COMM. SVCS,,,,,,nysomh_mentalhealth,a0a0c04906ab7bf23f5f3f1abf5573e8,98,NO INPUT DATA RECEIVED
BRIDGE SH/2005 INITIATIVE/BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,6ddcc195426173c0c40be679f8e74e63,98,NO INPUT DATA RECEIVED
BRIDGE SH/BELMONT SUPP HOUSING NYNYIII - COMM. SVCS,,,,,,nysomh_mentalhealth,975a4a692938b85630771d29110ec5e9,98,NO INPUT DATA RECEIVED
BRIDGE SH/BRONX SCATTERED SITE 2009 - COMM. SVCS,,,,,,nysomh_mentalhealth,72f3cbec63bc48e9dde783546ad730d6,98,NO INPUT DATA RECEIVED
BRIDGE SH/HIGH NEEDS SUPP HSING MANHATTAN - COMM. SVCS,,,,,,nysomh_mentalhealth,3ea9a52ee60c2726912fd710f3a48346,98,NO INPUT DATA RECEIVED
BRIDGE SH/MANHATTAN NURSING HOME - COMM. SVCS,,,,,,nysomh_mentalhealth,d2f2b4b14ffb374cfcfc18fc7a2631a0,98,NO INPUT DATA RECEIVED
BRIDGE SH/PLEASANT BRONX SH PROG - COMM. SVCS,,,,,,nysomh_mentalhealth,97f709ba2a2c7d3274ccd995f59b7dc0,98,NO INPUT DATA RECEIVED
BRIDGE SUPPORTED HOUSING/BRONX - NY/NY III - COMM. SVCS,,,,,,nysomh_mentalhealth,8359a25b631948b7ed2be8a0b0852561,98,NO INPUT DATA RECEIVED
BRIDGE SUPPORTED HOUSING/BRONX FORENSIC SH - COMM. SVCS,,,,,,nysomh_mentalhealth,34cb9c3ce46eb609763bcfd4a4d58778,98,NO INPUT DATA RECEIVED
BRIDGE SUPPORTED HOUSING/EAST 6TH ST. MANHATTAN - COMM. SVCS,,,,,,nysomh_mentalhealth,e15e3501ef0b74cf0081923f6c11e0d7,98,NO INPUT DATA RECEIVED
BRIDGE SUPPORTED HOUSING/PC LONG STAY BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,c60908339b8e3dfd668479649461ac08,98,NO INPUT DATA RECEIVED
BRIDGEHAVEN COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,3c4a27f835f357ffa457b726886ee02b,98,NO INPUT DATA RECEIVED
BRIGHT CORNER RESPITE,,,,,,nysomh_mentalhealth,4811ecb896577bb091b2a00654e81615,98,NO INPUT DATA RECEIVED
BROADWAY SP/SRO,,,,,,nysomh_mentalhealth,b1dd3012d14113d9887b0b665de58108,98,NO INPUT DATA RECEIVED
BRONX PARK EAST SP/SRO,,,,,,nysomh_mentalhealth,81f44229943c110476e71f333bfd3d62,98,NO INPUT DATA RECEIVED
BRONX TRANSITIONAL LIVING RESIDENCE I,,,,,,nysomh_mentalhealth,cb0d70ea6825b9fff5800531ec9cb8e8,98,NO INPUT DATA RECEIVED
BRONX TRANSITIONAL LIVING RESIDENCE II,,,,,,nysomh_mentalhealth,f663d1514022b3e7b0109d7a3a578584,98,NO INPUT DATA RECEIVED
BROOKDALE HOSPITAL CMHC CHILD CLINIC,,LINDEN BOULEVARD BROOKDALE PLAZA,LINDEN BOULEVARD & BROOKDALE PLAZA,,,nysomh_mentalhealth,f737e9a94be574ed3c68bdc733ec3800,EE,'LINDEN BOULEVARD BROOKDALE PLAZA' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.
BROOKDALE HOSPITAL INPATIENT UNIT,,LINDEN BOULEVARD BROOKDALE PLAZA,LINDEN BOULEVARD & BROOKDALE PLAZA,,,nysomh_mentalhealth,1c5f999766a22068bbb07ff1087a7f4b,EE,'LINDEN BOULEVARD BROOKDALE PLAZA' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.
BROOKLYN APARTMENT PROGRAM,,,,,,nysomh_mentalhealth,97b4a84e1b946fcd7744bb76b6949196,98,NO INPUT DATA RECEIVED
BROOKLYN COMMUNITY RESPITE PROGRAM,,,,,,nysomh_mentalhealth,faf894b9b8f47442c1479121e72fee50,98,NO INPUT DATA RECEIVED
BROWNSVILLE CCR,,,,,,nysomh_mentalhealth,19a2bc697bb9cec213e171df86a10dae,98,NO INPUT DATA RECEIVED
BRUNER AVENUE COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,f1ff0630985c249b634b7b4e0f5701a1,98,NO INPUT DATA RECEIVED
BURNSIDE COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,17dda1ea03903c18c30909ecddd1962c,98,NO INPUT DATA RECEIVED
CAMBA  EAST 131ST STREET SP/SRO,,,,,,nysomh_mentalhealth,205dbec7760ca2a66bef5a62f9bbe2ac,98,NO INPUT DATA RECEIVED
CAMBA CITYWIDE SUPPORTIVE HOUSING - COMM SVCS,,,,,,nysomh_mentalhealth,f59437000e162b9e10320a26b6d310e5,98,NO INPUT DATA RECEIVED
CAMBA DUMONT AVE RESIDENCES SP/SRO,,,,,,nysomh_mentalhealth,b5d26458f5f7040cf1c927d3ff3b7e4d,98,NO INPUT DATA RECEIVED
CAMBA GARDENS II (PK 24340),,,,,,nysomh_mentalhealth,d2d99ddf7612d8e5eaa7a3b2ef4de967,98,NO INPUT DATA RECEIVED
CAMBA GARDENS II SP/SRO,,,,,,nysomh_mentalhealth,384f76f5d74f18ce6a2351349c297b22,98,NO INPUT DATA RECEIVED
CAMBA HIGH SERVICE NEEDS CONGREGATE SUPPORTIVE HOUSING,,,,,,nysomh_mentalhealth,2893d172f2bbcf99efc38ca788ae917b,98,NO INPUT DATA RECEIVED
CAMBA HIGH SERVICE NEEDS I (CONGREGATE),,,,,,nysomh_mentalhealth,a259075e272738f875d805b97ad4a346,98,NO INPUT DATA RECEIVED
CAMBA HIGH SERVICE NEEDS II CONGREGATE,,,,,,nysomh_mentalhealth,f63ff035ad0a5cbb03ccdeaac18ad206,98,NO INPUT DATA RECEIVED
CAMBA HIGHBRIDGE OVERLOOK SP/SRO,,,,,,nysomh_mentalhealth,015a45cbc4c8f094c67bbb5110b4996d,98,NO INPUT DATA RECEIVED
CAMBA KING GARDENS SP/SRO,,,,,,nysomh_mentalhealth,bc3699c0e6f3ffee5ea11ce0a7e6d23f,98,NO INPUT DATA RECEIVED
CAMBA PUTNAM COURT SP-SRO,,,,,,nysomh_mentalhealth,622eccf2d749aca4b2dbcb4f3afe6d61,98,NO INPUT DATA RECEIVED
CAMBA SUPPORTED HOUSING/KINGS - NY/NY III - COMM. SVCS.,,,,,,nysomh_mentalhealth,564dbe971dab64aa405a13635ccacf0a,98,NO INPUT DATA RECEIVED
CAMBA SUPPORTED HOUSING/KINGS COUNTY - COMM. SVCS,,,,,,nysomh_mentalhealth,209e64782d22729b7a854609ea8b058b,98,NO INPUT DATA RECEIVED
CAMBA SUPPORTED HOUSING/PC LONG STAY KINGS - COMM. SVCS,,,,,,nysomh_mentalhealth,63e01ace60c81efd56e1493aea5830c0,98,NO INPUT DATA RECEIVED
CAROLINE K. SIMON COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,806909bfb9154e3d52e1f58c843b4ddd,98,NO INPUT DATA RECEIVED
CASA RENACER,,,,,,nysomh_mentalhealth,589d40dbdfc2e6167e21d6639fc8d167,98,NO INPUT DATA RECEIVED
CBHS SUPPORTED HOUSING/KINGS - COMM. SVCS,,,,,,nysomh_mentalhealth,db79d754eb01fb3138e46a943273ec4f,98,NO INPUT DATA RECEIVED
CBHS SUPPORTED HOUSING/NY NY III KINGS - COMM. SVCS,,,,,,nysomh_mentalhealth,c79d6dbe7fefc5bff7890db7ebd7e769,98,NO INPUT DATA RECEIVED
CBHS SUPPORTED HOUSING/PC LONG STAY KINGS - COMM. SVCS,,,,,,nysomh_mentalhealth,c1c80b02d9a668b6b584f202001ab64c,98,NO INPUT DATA RECEIVED
CCM RUBY'S PLACE SP/SRO,,,,,,nysomh_mentalhealth,00549ede6961d743fc8c8b63b4c32c5c,98,NO INPUT DATA RECEIVED
CCNS BROOKLYN COMMUNITY LIVING PROGRAM,,,,,,nysomh_mentalhealth,2b65dc21a03d1a27c7f13a315f9c6fe1,98,NO INPUT DATA RECEIVED
CCNS JAMAICA COMMUNITY LIVING PROGRAM,,,,,,nysomh_mentalhealth,e31634b42835d86ad2e9133eb5df74b3,98,NO INPUT DATA RECEIVED
CCNS NYC DMH NY/NY I - CLASSON SUPPORTED SRO (MERCY GARDENS),,,,,,nysomh_mentalhealth,74391997a4e9ed31f24b97d71424a65a,98,NO INPUT DATA RECEIVED
CCNS NYC DMH NY/NY I - MADISON/GRAHAM/DEAN SUPPORTED SROS,,,,,,nysomh_mentalhealth,9da7ea7282bf66d4d9ccba7097b45646,98,NO INPUT DATA RECEIVED
CCNS QUEENS COMMUNITY LIVING PROGRAM,,,,,,nysomh_mentalhealth,3eb72109c6fd7e7a188cc8e88f49f4f8,98,NO INPUT DATA RECEIVED
CCNS SH PC LONG STAY CREEDMOOR PC/QUEENS CTY-COMM SVCS,,,,,,nysomh_mentalhealth,c8dfab1d4b8c396489e102a8c39cbcd4,98,NO INPUT DATA RECEIVED
CCNS SH PC LONG STAY KINGSBORO PC/KINGS CTY-COMM SVCS,,,,,,nysomh_mentalhealth,9339100ed6126f3d14b03cf0801deb5f,98,NO INPUT DATA RECEIVED
CCNS SUPPORTED HOUSING/CENTRAL BROOKLYN-COMM.SVCS.,,,,,,nysomh_mentalhealth,a3c8bfb89e3f15df54a09b948ac001e5,98,NO INPUT DATA RECEIVED
CCNS SUPPORTED HOUSING/KINGS COUNTY-COMM.SVCS.,,,,,,nysomh_mentalhealth,03f6c50ff37897173dd410562e105bdc,98,NO INPUT DATA RECEIVED
CCNS SUPPORTED HOUSING/MRT BROOKLYN - COMM SVCS,,,,,,nysomh_mentalhealth,62789a2f6c604356eb27a1c52589fa54,98,NO INPUT DATA RECEIVED
CCNS SUPPORTED HOUSING/NY NY III QUEENS COUNTY-COMM SVCS,,,,,,nysomh_mentalhealth,1a1fe956d3ffc85db87327d3c792f369,98,NO INPUT DATA RECEIVED
CCNS SUPPORTED HOUSING/PC LONG STAY QUEENS - COMM. SVCS.,,,,,,nysomh_mentalhealth,65699dfa36137a1f422ad6c552890f30,98,NO INPUT DATA RECEIVED
CCNS SUPPORTED HOUSING/QUEENS COUNTY-COMM.SVCS.,,,,,,nysomh_mentalhealth,7deda83ec3551f8e6c2f8e4922468fb1,98,NO INPUT DATA RECEIVED
CECIL HDFC,,,,,,nysomh_mentalhealth,d9ebaa3d3afb2509cbed098e4c68915f,98,NO INPUT DATA RECEIVED
CEDAR AVENUE,,,,,,nysomh_mentalhealth,9ea7db3ea6bbbf8f49b8b52b3f81810f,98,NO INPUT DATA RECEIVED
CHAIT HOUSE,,,,,,nysomh_mentalhealth,e57494115f74c10bbdfc52cd8d62a072,98,NO INPUT DATA RECEIVED
CHAIT RESIDENCE,,,,,,nysomh_mentalhealth,20ec12a158e2044235903936cabdbb9c,98,NO INPUT DATA RECEIVED
CHELSEA RESIDENCE SRO,,,,,,nysomh_mentalhealth,1fb3897cfbf7607384745ca2a77fc2a8,98,NO INPUT DATA RECEIVED
CLUSTER HOUSE,,,,,,nysomh_mentalhealth,ffe50e62a7fbf922e381746f47fd77d6,98,NO INPUT DATA RECEIVED
COLLEGE AVENUE SRO,,,,,,nysomh_mentalhealth,07af673a0062ea04601d4eb5b914e0be,98,NO INPUT DATA RECEIVED
COLUMBA SERVICES INC,,,,,,nysomh_mentalhealth,9897197e90a2a31d63f6466f1735ddf7,98,NO INPUT DATA RECEIVED
COLUMBIA STREET SP/SRO,,,,,,nysomh_mentalhealth,1d6740ef351ebb80e6d5b4f57e83236b,98,NO INPUT DATA RECEIVED
COMM ACCESS NYC DMH - DEKALB SRO,,,,,,nysomh_mentalhealth,37407446fb67c799a48fde8f84cb57a9,98,NO INPUT DATA RECEIVED
COMM ACCESS NYC DMH - FRANKLIN AVENUE SRO,,,,,,nysomh_mentalhealth,afb28f45d9a7c308fe0c61c71b27170f,98,NO INPUT DATA RECEIVED
COMM ACCESS NYC DMH - REV. JAMES A. POLITE SRO,,,,,,nysomh_mentalhealth,6f64c615b87710a06f17f45f11ddd4d9,98,NO INPUT DATA RECEIVED
COMM ACCESS NYC DMH - SUPPORTED HOUSING II (108TH ST),,,,,,nysomh_mentalhealth,4c0304454a4b90d1bf67e6de1d832ed4,98,NO INPUT DATA RECEIVED
COMM ACCESS NYC DMH - TINTON AVENUE SRO,,,,,,nysomh_mentalhealth,ed6ae4f00c96c5fb5d4a9a8168082e2b,98,NO INPUT DATA RECEIVED
COMM ACCESS NYC DMH NY/NY I - AVENUE D SUPPORTED SRO,,,,,,nysomh_mentalhealth,1dadd02b3b7b9fbc6f9f6c8538d88afe,98,NO INPUT DATA RECEIVED
COMM ACCESS NYC DMH NY/NY I-WATER ST SRO (GOUVERNEUR COURT),,,,,,nysomh_mentalhealth,97737ca912141f2cf545d8f582cd1a73,98,NO INPUT DATA RECEIVED
COMMONWEALTH VETERAN'S RESIDENCE,,,,,,nysomh_mentalhealth,6f510e9cceaee4aa427f38c48dce2ed4,98,NO INPUT DATA RECEIVED
COMMUNITY ACCESS - EAST SECOND STREET SP/SRO,,,,,,nysomh_mentalhealth,6f1be09c065885238432198e0b998c72,98,NO INPUT DATA RECEIVED
COMMUNITY ACCESS - LIBBY HOUSE,,,,,,nysomh_mentalhealth,d6bc1447e6191bb3519e1f98d091f576,98,NO INPUT DATA RECEIVED
COMMUNITY ACCESS - SUPP HOUSING OMH I/NEW YORK - COMM. SVCS.,,,,,,nysomh_mentalhealth,8d845a0df25b81d688da026c0b75adc1,98,NO INPUT DATA RECEIVED
COMMUNITY ACCESS - TREATMENT APARTMENT PROGRAM I,,,,,,nysomh_mentalhealth,d062aae7c86e06c4d1b17271b6f8b07c,98,NO INPUT DATA RECEIVED
COMMUNITY HOUSE,,,,,,nysomh_mentalhealth,d8da3f4a65e0c7d3c3b54940fad13045,98,NO INPUT DATA RECEIVED
COMULILIFE SUPPORTED HOUSING/BROOKLYN - COMM SVCS,,,,,,nysomh_mentalhealth,3a262d01aa3d15edf19579b4a50b5d40,98,NO INPUT DATA RECEIVED
COMUNILIFE BURNSIDE WALTON SPSRO,,,,,,nysomh_mentalhealth,1890e1813403a4f488943e3a8d45610f,98,NO INPUT DATA RECEIVED
COMUNILIFE EL RIO SP/SRO,,,,,,nysomh_mentalhealth,bad48cfb534d94463dc58f531a5254be,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPP HOUSING/HIGH NEEDS SH MANHATTAN - COMM. SVCS,,,,,,nysomh_mentalhealth,fc5c0d92cad48c369f06919f7c3ae50d,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPP HOUSING/RCE SH NEW YORK - COMM SVCS,,,,,,nysomh_mentalhealth,41832e6807fd26b4bf1424fcaf11bd99,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPPORTED HOUSING/ADULT HOMES - COMMUNITY SVCS,,,,,,nysomh_mentalhealth,469188c0f0e4aafa8b130b0fd0c5e498,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPPORTED HOUSING/ADULT HOMES SH QUEENS-COMM SVCS,,,,,,nysomh_mentalhealth,16f92beffc3d8ab0f9680a441e99ff12,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPPORTED HOUSING/BRONX - COMMUNITY SERVICES,,,,,,nysomh_mentalhealth,b0add5177128afabb1bf367dc38a0491,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPPORTED HOUSING/BRONX - NY/NY III - COMM. SVCS.,,,,,,nysomh_mentalhealth,e25b4995650e9ffad295a717de0325b1,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPPORTED HOUSING/MRT SH BROOKLYN - COMM. SVCS,,,,,,nysomh_mentalhealth,552b6af856d6e3de6a97c628b52fe919,98,NO INPUT DATA RECEIVED
COMUNILIFE SUPPORTED HOUSING/QUEENS - COMMUNITY SERVICES,,,,,,nysomh_mentalhealth,8dde58e6785dc362e352a58ea019007b,98,NO INPUT DATA RECEIVED
COMUNILIFE WEST 173RD STREET RESIDENCE,,,,,,nysomh_mentalhealth,e4c84ac15ce4b7c63cc11322446518f1,98,NO INPUT DATA RECEIVED
COMUNILIFE WEST 173RD STREET RESIDENCE 2,,,,,,nysomh_mentalhealth,c77dd5fe66b09aaa886c3bd38444f893,98,NO INPUT DATA RECEIVED
CONCERN - MACDOUGAL,,,,,,nysomh_mentalhealth,c14bcc48162509ced9d32dcd6c754c2a,98,NO INPUT DATA RECEIVED
CONCERN BERGEN,,,,,,nysomh_mentalhealth,470e126e74a4cb0ef0bb980f39823a78,98,NO INPUT DATA RECEIVED
CONCERN EAST NY AVENUE SP/SRO,,,,,,nysomh_mentalhealth,d6d1baa80e5cc92a20379463f40f6eea,98,NO INPUT DATA RECEIVED
CONCERN ROCHESTER,,,,,,nysomh_mentalhealth,f4c8132aa44fc550cb9a98085ca9a4d1,98,NO INPUT DATA RECEIVED
CONCERN SUPPORTED HOUSING/PC LONG STAY KINGS CO. - COMM SVCS,,,,,,nysomh_mentalhealth,ae8663754d50d9258ab079635345c4fd,98,NO INPUT DATA RECEIVED
CONEY ISLAND COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,874f9ca985b8e3b53f6e7745ff52fa27,98,NO INPUT DATA RECEIVED
CONVENT AVENUE RESIDENCE,,,,,,nysomh_mentalhealth,7e6618f2994eef653e884bbe10a85dd6,98,NO INPUT DATA RECEIVED
CREEDMOOR GATEWAY TRANSITIONAL RESIDENCE,,,,,,nysomh_mentalhealth,5e528991777409f59c76d9f055a9e6b8,98,NO INPUT DATA RECEIVED
CREEDMOOR OAK HOUSE COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,3c4a3dcaee8f5474c6fec1d806432970,98,NO INPUT DATA RECEIVED
CREEDMOOR STEPPING STONES TRANSITIONAL RESIDENCE,,,,,,nysomh_mentalhealth,ba9fffaa8eb57652e3e337da19aa7051,98,NO INPUT DATA RECEIVED
CRISIS RESIDANCE,,,,,,nysomh_mentalhealth,ea6835d7f51bba904dc660ec0f479823,98,NO INPUT DATA RECEIVED
CRISIS RESIDENCE,,,,,,nysomh_mentalhealth,514fa03659dbdd4247ec204766129d1d,98,NO INPUT DATA RECEIVED
CROTONA CR,,,,,,nysomh_mentalhealth,4a6e1d96cd046f1b5b765f2f7a5c7005,98,NO INPUT DATA RECEIVED
CROTONA PARK EAST SUPPORTED HOUSING - COMM. SVCS,,,,,,nysomh_mentalhealth,e49867cb6ab8626a3a106a87f526ef76,98,NO INPUT DATA RECEIVED
CROTONA PARK SP/SRO,,,,,,nysomh_mentalhealth,a05f34aea2cf5630c4939de3ac1d5272,98,NO INPUT DATA RECEIVED
CROTONA PARK WEST - PAIGE APARTMENTS,,,,,,nysomh_mentalhealth,a940f768b8e42bce226f7ed640223989,98,NO INPUT DATA RECEIVED
CUCS NYCDMH NY/NY I UPTOWN SUPPORTED SROS,,,,,,nysomh_mentalhealth,2d4799e822b9901cd317003332b50ee7,98,NO INPUT DATA RECEIVED
CUCS PRINCE GEORGE HOTEL SP/SRO,,,,,,nysomh_mentalhealth,e9da3e18be93ab9bb42485379904dd7b,98,NO INPUT DATA RECEIVED
CUCS SUPP HOUSING/HIGH NEEDS SH MANHATTAN-COMM SVCS,,,,,,nysomh_mentalhealth,517c9bd18b0b6344a637e1b097507cfd,98,NO INPUT DATA RECEIVED
CUCS THE CHRISTOPHER SUPPORTED SRO,,,,,,nysomh_mentalhealth,6abb95678acbec8edaf5c29df4c5ef78,98,NO INPUT DATA RECEIVED
CUCS TIMES SQUARE HOTEL SP/SRO,,,,,,nysomh_mentalhealth,718c0084c5f38b6bed4269e19685e554,98,NO INPUT DATA RECEIVED
DAVIDSON AVENUE,,,,,,nysomh_mentalhealth,277d561a0604831290c9e96a5c55648b,98,NO INPUT DATA RECEIVED
DEWITT DOHMH I SP/SRO,,,,,,nysomh_mentalhealth,39f89268511938eeb131f9ea2683da7e,98,NO INPUT DATA RECEIVED
DEWITT DOHMH II SP/SRO,,,,,,nysomh_mentalhealth,d60793324b0e278e973d9ade524cf147,98,NO INPUT DATA RECEIVED
DMH SCATTERED SITE-COMM.SVCS,,,,,,nysomh_mentalhealth,8455c451bf5bc373f2d414137b0b8ac6,98,NO INPUT DATA RECEIVED
DOHMH ONE TWENTIES CLUSTER,,,,,,nysomh_mentalhealth,7c84897a59676374bc2362832e9a6c54,98,NO INPUT DATA RECEIVED
DOMENECH,,,,,,nysomh_mentalhealth,031fc14f0c740943e8bc8f89b7dc36c6,98,NO INPUT DATA RECEIVED
DURYEA PLACE CR/SRO - YOUNG ADULT,,,,,,nysomh_mentalhealth,540e0eeceadcd9d8ec898dfc6fadcf3a,98,NO INPUT DATA RECEIVED
EAST 119TH STREET VETERANS' RESIDENCE,,,,,,nysomh_mentalhealth,fb88656d82a889d3c45a2667ce46bae3,98,NO INPUT DATA RECEIVED
EAST 11TH ST,,,,,,nysomh_mentalhealth,a62c872a6303876f49f3553554fe16e2,98,NO INPUT DATA RECEIVED
EAST 12TH STREET SRO,,,,,,nysomh_mentalhealth,239b76812d217a42cea412c142b3968d,98,NO INPUT DATA RECEIVED
EAST 165TH STREET SP/SRO,,,,,,nysomh_mentalhealth,ddcb316f1146952f55d6dfb8eca47ae7,98,NO INPUT DATA RECEIVED
EAST BROADWAY RESIDENCE,,,,,,nysomh_mentalhealth,18428720a411e6abee74f1ea3a6bd4b3,98,NO INPUT DATA RECEIVED
ECHO PLACE SP/SRO,,,,,,nysomh_mentalhealth,aaf2c1f7fd520045c24fbaa7e22cdd14,98,NO INPUT DATA RECEIVED
FACES NY SUPPORTED HOUSING/NY - COMM. SVCS,,,,,,nysomh_mentalhealth,83a26767ed2cb1d406451f3d96b8b8eb,98,NO INPUT DATA RECEIVED
FAR ROCKAWAY SRO/CR,,,,,,nysomh_mentalhealth,1697a3bc049541a97c8857089edfdf61,98,NO INPUT DATA RECEIVED
FED OF ORG SUPP HOUSING/ADULT HOME SH QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,8b7ca755061d3976172f9ee04d4779a3,98,NO INPUT DATA RECEIVED
FED OF ORG SUPP HOUSING/FORENSIC BRONX SPPCSH - COMM SVCS,,,,,,nysomh_mentalhealth,09be759f987508dbff93a08ba7888d15,98,NO INPUT DATA RECEIVED
FED OF ORG SUPP HOUSING/FORENSIC KINGS SPPCSH - COMM SVCS,,,,,,nysomh_mentalhealth,bb5654eddb7515a79e44ff92781d46d1,98,NO INPUT DATA RECEIVED
FED OF ORG SUPP HOUSING/FORENSIC MANHATT SPPCSH - COMM SVCS,,,,,,nysomh_mentalhealth,2a02d158f27f3dc353f87f7c1ff1143a,98,NO INPUT DATA RECEIVED
FED OF ORG SUPP HOUSING/TRANSFORMATION SH CPC - COMM SVCS,,,,,,nysomh_mentalhealth,21b30ef6ba9f01bee9d749b4eee7cec1,98,NO INPUT DATA RECEIVED
FED OF ORG SUPP HOUSING/TRANSFORMATION SH KPC - COMM SVCS,,,,,,nysomh_mentalhealth,b1a1747e3d266f572be9bc7c26abc9a5,98,NO INPUT DATA RECEIVED
FED OF ORG SUPPORTED HOUSING/FORENSIC SH - COMM SVCS,,,,,,nysomh_mentalhealth,248b7b30aae3f84e27b23476e1f9d997,98,NO INPUT DATA RECEIVED
FED OF ORG SUPPORTED HOUSING/NYNY III QUEENS - COMM SVCS,,,,,,nysomh_mentalhealth,5baefdad3d3fcaf6bdea2c3be0507c67,98,NO INPUT DATA RECEIVED
FED OF ORG SUPPORTED HOUSING/QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,933d21633254fb47bc48cae27303b935,98,NO INPUT DATA RECEIVED
FED OF ORG SUPPORTED HOUSING/SH BRONX - COMM SVCS,,,,,,nysomh_mentalhealth,0c24326fa36f33bcc87515c76e6cbc0d,98,NO INPUT DATA RECEIVED
FED OF ORG SUPPORTED HOUSING/SH BROOKLYN COMM SVCS,,,,,,nysomh_mentalhealth,d07ef1da08e3f65290b2bdb30ef93ebc,98,NO INPUT DATA RECEIVED
FLETCHER RESIDENCE,,,,,,nysomh_mentalhealth,26849c07e70f07f9ac6a9649d64f770d,98,NO INPUT DATA RECEIVED
FLOSSIE WILSON APARTMENTS,,,,,,nysomh_mentalhealth,afad16f7c0ee9a2091136c373f81d824,98,NO INPUT DATA RECEIVED
